时间坐标,穿透率,处理效率,进口浓度,出口浓度,风速段,数据点数,计算规则,拼接时间段
463.58472222222224,0.34960800370030953,65.03919962996905,40.62377191399266,14.202395801627677,,2,规则2-拼接段,607_608
463.71708333333333,0.23294278496615223,76.70572150338477,43.54206258030976,10.14280932062784,,4,规则2-拼接段,609_610
465.0563888888889,0.3239842056297207,67.60157943702794,73.0307758680242,22.80679901173596,4.0,77,规则1-风速段,
465.72277777777776,0.26412348424992943,73.58765157500706,25.835498552199713,13.647523789881992,,3,规则2-拼接段,611_612
467.77958333333333,0.22466079131512381,77.53392086848761,42.51150681204349,9.550668760391968,,4,规则2-拼接段,613_614
472.7558333333333,0.30438229150670876,69.56177084932914,46.43221899898642,9.422096812435218,,5,规则2-拼接段,615_616
477.72041666666667,0.2290663045883402,77.09336954116598,47.21826008881362,10.816112347635649,,2,规则2-拼接段,617_618
477.8620833333333,0.2546940713827788,74.53059286172213,39.59474531967146,10.084546890831348,,4,规则2-拼接段,619_620
478.93555555555554,0.3422292207733008,65.77707792266992,43.07813225092104,14.742595632601905,,4,规则2-拼接段,621_622
479.9688888888889,0.3565582317274745,64.34417682725255,38.61194018727248,13.767405116740886,,2,规则2-拼接段,623_624
480.0409722222222,0.3635067712740409,63.6493228725959,45.866773522518386,16.672882751928327,,4,规则2-拼接段,625_626
480.86583333333334,0.3348719759072937,66.51280240927063,49.59363778272332,16.607519476731174,,4,规则2-拼接段,627_628
481.6411111111111,0.4330739549232005,56.692604507679945,43.606464127684035,18.884823879992794,,2,规则2-拼接段,629_630
481.7990277777778,0.33264606689596965,66.73539331040304,49.474548959152585,16.457514122714198,,4,规则2-拼接段,631_632
483.7502777777778,0.27283998442403107,72.7160015575969,24.839762210835442,13.554560669401953,,3,规则2-拼接段,633_634
484.98541666666665,0.3876474081606989,61.23525918393011,15.400997584202655,17.910470389816034,,4,规则2-拼接段,635_636
486.72305555555556,0.3370363791623068,66.29636208376932,42.0412709718892,9.446291829164618,,5,规则2-拼接段,637_638
487.33208333333334,0.32172151348957695,67.8278486510423,40.96080040077981,13.177970698683351,,2,规则2-拼接段,639_640
487.395,0.3909137608290918,60.90862391709082,38.87788197326428,15.197899055238292,,4,规则2-拼接段,641_642
487.4891666666667,0.3688627019275221,63.113729807247786,44.69141095546948,8.242497298993866,,3,规则2-拼接段,643_644
487.5519444444444,0.2419032343665299,75.80967656334701,44.48575114287247,10.761247084685406,,2,规则2-拼接段,645_646
